Timestamp,Building_ID,Building_Type,Energy_Usage_kWh,Occupancy_Level,Temperature,Humidity,Solar_Radiation,Battery_Level,Grid_Status,Critical_Load,Energy_Priority,Event_Type
2026-08-02 22:00,CC-003,Community Center,2.0,0,28.0,81.0,0.0,82,Stable,False,Low,Normal
2026-08-02 23:00,HC-001,Health Center,38.3,21,29.4,74.6,0.0,74,Stable,True,Critical,Normal
2026-08-02 23:00,SC-002,School,1.6,0,28.4,86.6,0.0,76,Stable,False,Low,Normal
2026-08-02 23:00,CC-003,Community Center,18.2,2,29.2,84.0,0.0,81,Stable,False,Low,Normal
2026-08-03 00:00,HC-001,Health Center,42.8,41,28.5,80.3,0.0,78,Stable,True,Critical,Normal
2026-08-03 00:00,SC-002,School,2.7,0,27.9,82.5,0.0,83,Stable,False,Low,Normal
2026-08-03 00:00,CC-003,Community Center,10.6,2,26.3,86.6,0.0,77,Stable,False,Low,Normal
2026-08-03 01:00,HC-001,Health Center,37.9,12,28.2,82.8,0.0,67,Stable,True,Critical,Normal
2026-08-03 01:00,SC-002,School,2.5,0,28.0,76.6,0.0,72,Stable,False,Low,Normal
2026-08-03 01:00,CC-003,Community Center,2.1,0,27.9,82.8,0.0,69,Stable,False,Low,Normal
2026-08-03 02:00,HC-001,Health Center,36.3,30,27.5,70.7,0.0,76,Stable,True,Critical,Normal
2026-08-03 02:00,SC-002,School,2.0,0,27.6,77.0,0.0,65,Stable,False,Low,Normal
2026-08-03 02:00,CC-003,Community Center,11.6,3,26.8,77.3,0.0,80,Stable,False,Low,Normal
2026-08-03 03:00,HC-001,Health Center,37.8,42,27.6,73.0,0.0,76,Stable,True,Critical,Normal
2026-08-03 03:00,SC-002,School,2.3,0,26.3,70.4,0.0,81,Stable,False,Low,Normal
2026-08-03 03:00,CC-003,Community Center,17.7,2,28.7,72.4,0.0,73,Stable,False,Low,Normal
2026-08-03 04:00,HC-001,Health Center,35.2,35,26.2,81.8,0.0,77,Stable,True,Critical,Normal
2026-08-03 04:00,SC-002,School,1.9,0,25.8,84.4,0.0,68,Stable,False,Low,Normal
2026-08-03 04:00,CC-003,Community Center,15.0,3,27.2,87.8,0.0,68,Stable,False,Low,Normal
2026-08-03 05:00,HC-001,Health Center,37.5,24,28.1,76.2,0.0,79,Stable,True,Critical,Normal
2026-08-03 05:00,SC-002,School,3.1,0,27.3,80.8,0.0,74,Stable,False,Low,Normal
2026-08-03 05:00,CC-003,Community Center,11.7,2,26.6,86.9,0.0,70,Stable,False,Low,Normal
2026-08-03 06:00,HC-001,Health Center,61.3,31,36.6,45.5,0.3,67,Stable,True,Critical,Normal
2026-08-03 06:00,SC-002,School,2.8,0,35.3,57.1,0.0,79,Stable,False,Low,Normal
2026-08-03 06:00,CC-003,Community Center,2.5,0,39.1,57.9,0.0,70,Stable,False,Low,Normal
2026-08-03 07:00,HC-001,Health Center,67.1,38,39.0,43.9,2.4,75,Stable,True,Critical,Normal
2026-08-03 07:00,SC-002,School,54.5,88,36.3,60.1,2.3,66,Stable,True,Medium,Normal
2026-08-03 07:00,CC-003,Community Center,36.1,4,35.1,59.1,2.0,66,Stable,False,Low,Normal
2026-08-03 08:00,HC-001,Health Center,58.1,15,37.8,42.7,4.1,88,Stable,True,Critical,Normal
2026-08-03 08:00,SC-002,School,49.7,92,33.2,43.9,4.6,98,Stable,True,Medium,Normal
2026-08-03 08:00,CC-003,Community Center,1.9,0,36.1,43.0,4.6,92,Stable,False,Low,Normal
2026-08-03 09:00,HC-001,Health Center,56.0,35,35.2,49.0,6.1,97,Stable,True,Critical,Normal
2026-08-03 09:00,SC-002,School,64.9,95,39.0,52.7,6.5,93,Stable,True,Medium,Normal
2026-08-03 09:00,CC-003,Community Center,30.7,3,33.1,53.2,6.3,90,Stable,False,Low,Normal
2026-08-03 10:00,HC-001,Health Center,59.4,33,36.6,47.6,7.8,91,Stable,True,Critical,Normal
2026-08-03 10:00,SC-002,School,64.7,102,37.8,61.1,7.6,92,Stable,True,Medium,Normal
2026-08-03 10:00,CC-003,Community Center,2.4,0,36.2,49.7,7.4,91,Stable,False,Low,Normal
2026-08-03 11:00,HC-001,Health Center,47.8,14,33.6,43.0,8.5,96,Stable,True,Critical,Normal
2026-08-03 11:00,SC-002,School,67.8,126,39.3,48.3,8.5,99,Stable,True,Medium,Normal
2026-08-03 11:00,CC-003,Community Center,38.1,4,36.4,53.2,8.5,90,Stable,False,Low,Normal
2026-08-03 12:00,HC-001,Health Center,57.8,29,37.0,50.6,8.6,92,Stable,True,Critical,Normal
2026-08-03 12:00,SC-002,School,51.7,86,34.5,47.8,9.1,94,Stable,True,Medium,Normal
2026-08-03 12:00,CC-003,Community Center,34.3,2,36.1,44.8,8.6,99,Stable,False,Low,Normal
2026-08-03 13:00,HC-001,Health Center,56.6,28,35.8,59.2,8.3,99,Stable,True,Critical,Normal
2026-08-03 13:00,SC-002,School,53.1,104,33.5,62.9,8.5,94,Stable,True,Medium,Normal
2026-08-03 13:00,CC-003,Community Center,30.0,3,33.7,48.9,8.5,93,Stable,False,Low,Normal
2026-08-03 14:00,HC-001,Health Center,62.3,32,38.4,50.0,7.6,53,Unstable,True,Critical,Normal
2026-08-03 14:00,SC-002,School,50.7,85,34.6,55.0,7.8,94,Stable,True,Medium,Normal
2026-08-03 14:00,CC-003,Community Center,30.9,2,34.3,57.1,7.6,98,Stable,False,Low,Normal
2026-08-03 15:00,HC-001,Health Center,56.3,30,36.3,50.2,6.3,91,Stable,True,Critical,Normal
2026-08-03 15:00,SC-002,School,57.5,61,38.0,61.0,6.4,98,Stable,True,Medium,Normal
2026-08-03 15:00,CC-003,Community Center,36.8,52,33.4,53.8,5.9,97,Stable,False,Low,Normal
2026-08-03 16:00,HC-001,Health Center,56.1,22,36.7,51.5,4.4,96,Stable,True,Critical,Normal
2026-08-03 16:00,SC-002,School,2.0,0,33.8,55.6,4.6,93,Stable,False,Low,Normal
2026-08-03 16:00,CC-003,Community Center,38.2,72,33.2,62.0,4.1,88,Stable,False,Low,Normal
2026-08-03 17:00,HC-001,Health Center,51.4,39,33.3,58.7,2.2,73,Stable,True,Critical,Normal
2026-08-03 17:00,SC-002,School,2.3,0,38.4,42.8,2.5,70,Stable,False,Low,Normal
2026-08-03 17:00,CC-003,Community Center,37.5,59,33.8,49.0,2.2,70,Stable,False,Low,Normal
2026-08-03 18:00,HC-001,Health Center,31.7,26,25.7,78.5,0.0,68,Stable,True,Critical,Normal
2026-08-03 18:00,SC-002,School,2.8,0,27.3,75.7,0.3,84,Stable,False,Low,Normal
2026-08-03 18:00,CC-003,Community Center,21.7,40,28.9,82.6,0.0,75,Stable,False,Low,Normal
2026-08-03 19:00,HC-001,Health Center,32.9,18,26.5,84.9,0.0,67,Stable,True,Critical,Normal
2026-08-03 19:00,SC-002,School,2.2,0,27.2,83.2,0.0,82,Stable,False,Low,Normal
2026-08-03 19:00,CC-003,Community Center,19.5,71,25.7,87.8,0.0,80,Stable,False,Low,Normal
2026-08-03 20:00,HC-001,Health Center,34.8,14,27.3,74.9,0.0,80,Stable,True,Critical,Normal
2026-08-03 20:00,SC-002,School,2.3,0,27.8,85.7,0.0,76,Stable,False,Low,Normal
2026-08-03 20:00,CC-003,Community Center,22.6,55,27.8,83.8,0.0,78,Stable,False,Low,Normal
2026-08-03 21:00,HC-001,Health Center,34.6,23,26.8,76.5,0.0,73,Stable,True,Critical,Normal
2026-08-03 21:00,SC-002,School,2.8,0,26.8,83.2,0.0,71,Stable,False,Low,Normal
2026-08-03 21:00,CC-003,Community Center,17.3,32,25.9,71.9,0.0,78,Stable,False,Low,Normal
2026-08-03 22:00,HC-001,Health Center,36.7,36,27.0,84.2,0.0,84,Stable,True,Critical,Normal
2026-08-03 22:00,SC-002,School,2.9,0,25.9,79.6,0.0,84,Stable,False,Low,Normal
2026-08-03 22:00,CC-003,Community Center,15.1,4,28.6,75.3,0.0,74,Stable,False,Low,Normal
2026-08-03 23:00,HC-001,Health Center,40.4,23,29.4,81.8,0.0,75,Stable,True,Critical,Normal
2026-08-03 23:00,SC-002,School,1.6,0,29.4,81.5,0.0,71,Stable,False,Low,Normal
2026-08-03 23:00,CC-003,Community Center,16.5,4,29.0,73.8,0.0,83,Stable,False,Low,Normal
2026-08-04 00:00,HC-001,Health Center,37.9,32,27.9,70.5,0.0,83,Stable,True,Critical,Normal
2026-08-04 00:00,SC-002,School,2.7,0,28.3,77.8,0.0,75,Stable,False,Low,Normal
2026-08-04 00:00,CC-003,Community Center,11.7,1,26.6,80.3,0.0,70,Stable,False,Low,Normal
2026-08-04 01:00,HC-001,Health Center,36.2,13,28.0,85.8,0.0,72,Stable,True,Critical,Normal
2026-08-04 01:00,SC-002,School,2.2,0,27.3,86.7,0.0,65,Stable,False,Low,Normal
2026-08-04 01:00,CC-003,Community Center,14.1,3,27.4,79.5,0.0,72,Stable,False,Low,Normal
2026-08-04 02:00,HC-001,Health Center,37.6,28,28.5,83.6,0.0,69,Stable,True,Critical,Normal
2026-08-04 02:00,SC-002,School,2.0,0,26.6,77.9,0.0,74,Stable,False,Low,Normal
2026-08-04 02:00,CC-003,Community Center,12.3,4,26.8,83.4,0.0,66,Stable,False,Low,Normal
2026-08-04 03:00,HC-001,Health Center,42.1,35,29.2,73.7,0.0,68,Stable,True,Critical,Normal
2026-08-04 03:00,SC-002,School,1.4,0,25.7,76.7,0.0,66,Stable,False,Low,Normal
2026-08-04 03:00,CC-003,Community Center,1.4,0,27.4,81.4,0.0,79,Stable,False,Low,Normal
2026-08-04 04:00,HC-001,Health Center,39.8,18,29.2,70.3,0.0,84,Stable,True,Critical,Normal
2026-08-04 04:00,SC-002,School,2.3,0,27.9,83.0,0.0,74,Stable,False,Low,Normal
2026-08-04 04:00,CC-003,Community Center,2.1,0,27.7,85.0,0.0,66,Stable,False,Low,Normal
2026-08-04 05:00,HC-001,Health Center,31.2,23,26.5,77.2,0.0,70,Stable,True,Critical,Normal
2026-08-04 05:00,SC-002,School,2.0,0,26.9,78.1,0.0,78,Stable,False,Low,Normal
2026-08-04 05:00,CC-003,Community Center,19.5,2,28.9,85.3,0.0,69,Stable,False,Low,Normal
2026-08-04 06:00,HC-001,Health Center,60.0,22,36.6,58.3,0.0,66,Stable,True,Critical,Normal
2026-08-04 06:00,SC-002,School,2.6,0,36.3,48.1,0.2,78,Stable,False,Low,Normal
2026-08-04 06:00,CC-003,Community Center,27.4,1,33.6,48.8,0.2,77,Stable,False,Low,Normal
2026-08-04 07:00,HC-001,Health Center,52.7,40,33.1,56.3,2.3,66,Stable,True,Critical,Normal
2026-08-04 07:00,SC-002,School,66.0,111,39.3,53.8,2.3,73,Stable,True,Medium,Normal
2026-08-04 07:00,CC-003,Community Center,33.9,4,35.5,45.4,2.5,67,Stable,False,Low,Normal
2026-08-04 08:00,HC-001,Health Center,59.5,38,36.9,48.5,4.5,94,Stable,True,Critical,Normal
2026-08-04 08:00,SC-002,School,57.5,135,33.5,60.9,4.3,90,Stable,True,Medium,Normal
2026-08-04 08:00,CC-003,Community Center,39.9,1,37.4,56.5,4.1,99,Stable,False,Low,Normal
2026-08-04 09:00,HC-001,Health Center,67.5,41,39.1,62.7,6.2,93,Stable,True,Critical,Normal
2026-08-04 09:00,SC-002,School,61.2,108,36.7,58.1,6.4,90,Stable,True,Medium,Normal
2026-08-04 09:00,CC-003,Community Center,1.7,0,33.8,61.8,6.5,88,Stable,False,Low,Normal
2026-08-04 10:00,HC-001,Health Center,58.4,23,36.8,46.5,7.9,93,Stable,True,Critical,Normal
2026-08-04 10:00,SC-002,School,56.4,52,38.0,58.2,7.8,98,Stable,True,Medium,Normal
2026-08-04 10:00,CC-003,Community Center,2.5,0,35.6,42.4,7.7,90,Stable,False,Low,Normal
2026-08-04 11:00,HC-001,Health Center,67.7,43,38.7,56.1,8.5,88,Stable,True,Critical,Normal
2026-08-04 11:00,SC-002,School,53.4,57,37.2,51.9,8.7,92,Stable,True,Medium,Normal
2026-08-04 11:00,CC-003,Community Center,44.0,1,38.8,49.3,8.6,95,Stable,False,Low,Normal
2026-08-04 12:00,HC-001,Health Center,59.6,26,37.1,60.1,8.8,95,Stable,True,Critical,Normal
2026-08-04 12:00,SC-002,School,50.2,79,33.9,59.9,8.6,95,Stable,True,Medium,Normal
2026-08-04 12:00,CC-003,Community Center,32.9,1,35.0,42.5,9.1,90,Stable,False,Low,Normal
2026-08-04 13:00,HC-001,Health Center,55.0,25,34.3,54.8,8.5,95,Stable,True,Critical,Normal
2026-08-04 13:00,SC-002,School,65.4,116,38.9,49.7,8.4,64,Unstable,True,Medium,Normal
2026-08-04 13:00,CC-003,Community Center,41.5,3,37.9,50.7,8.6,95,Stable,False,Low,Normal
2026-08-04 14:00,HC-001,Health Center,62.6,37,37.4,59.5,7.7,90,Stable,True,Critical,Normal
2026-08-04 14:00,SC-002,School,57.1,127,35.0,48.5,7.4,90,Stable,True,Medium,Normal
2026-08-04 14:00,CC-003,Community Center,29.0,1,34.2,61.8,7.8,88,Stable,False,Low,Normal
2026-08-04 15:00,HC-001,Health Center,62.7,21,37.9,45.8,6.1,95,Stable,True,Critical,Normal
2026-08-04 15:00,SC-002,School,59.1,122,36.1,55.9,6.0,95,Stable,True,Medium,Normal
2026-08-04 15:00,CC-003,Community Center,40.0,70,34.5,56.1,6.2,96,Stable,False,Low,Normal
2026-08-04 16:00,HC-001,Health Center,62.5,29,37.0,47.3,4.5,93,Stable,True,Critical,Normal
2026-08-04 16:00,SC-002,School,2.6,0,33.3,48.8,4.7,99,Stable,False,Low,Normal
2026-08-04 16:00,CC-003,Community Center,40.4,60,35.1,59.5,4.6,89,Stable,False,Low,Normal
2026-08-04 17:00,HC-001,Health Center,57.2,23,36.0,58.0,2.5,81,Stable,True,Critical,Normal
2026-08-04 17:00,SC-002,School,2.3,0,34.0,48.9,2.1,72,Stable,False,Low,Normal
2026-08-04 17:00,CC-003,Community Center,56.1,74,39.4,53.2,2.0,84,Stable,False,Low,Normal
2026-08-04 18:00,HC-001,Health Center,32.4,14,26.3,71.1,0.0,75,Stable,True,Critical,Normal
2026-08-04 18:00,SC-002,School,2.9,0,26.0,73.8,0.0,71,Stable,False,Low,Normal
2026-08-04 18:00,CC-003,Community Center,15.7,42,26.3,78.7,0.2,78,Stable,False,Low,Normal
2026-08-04 19:00,HC-001,Health Center,38.2,18,28.6,71.5,0.0,74,Stable,True,Critical,Normal
2026-08-04 19:00,SC-002,School,1.3,0,27.2,85.2,0.0,79,Stable,False,Low,Normal
2026-08-04 19:00,CC-003,Community Center,20.5,55,27.8,82.9,0.0,76,Stable,False,Low,Normal
2026-08-04 20:00,HC-001,Health Center,31.2,12,25.6,87.0,0.0,84,Stable,True,Critical,Normal
2026-08-04 20:00,SC-002,School,1.2,0,25.6,82.5,0.0,81,Stable,False,Low,Normal
2026-08-04 20:00,CC-003,Community Center,21.8,55,27.3,86.9,0.0,72,Stable,False,Low,Normal
2026-08-04 21:00,HC-001,Health Center,40.6,24,28.8,80.0,0.0,78,Stable,True,Critical,Normal
2026-08-04 21:00,SC-002,School,2.0,0,29.0,80.8,0.0,79,Stable,False,Low,Normal
2026-08-04 21:00,CC-003,Community Center,15.6,53,25.8,87.6,0.0,75,Stable,False,Low,Normal
2026-08-04 22:00,HC-001,Health Center,35.8,14,27.7,81.6,0.0,76,Stable,True,Critical,Normal
2026-08-04 22:00,SC-002,School,3.1,0,29.2,70.6,0.0,84,Stable,False,Low,Normal
2026-08-04 22:00,CC-003,Community Center,14.9,4,27.1,83.0,0.0,80,Stable,False,Low,Normal
2026-08-04 23:00,HC-001,Health Center,39.5,26,28.8,86.3,0.0,84,Stable,True,Critical,Normal
2026-08-04 23:00,SC-002,School,1.7,0,26.0,84.3,0.0,82,Stable,False,Low,Normal
2026-08-04 23:00,CC-003,Community Center,16.6,4,29.2,80.5,0.0,74,Stable,False,Low,Normal
2026-08-05 00:00,HC-001,Health Center,39.9,30,28.5,82.1,0.0,83,Stable,True,Critical,Normal
2026-08-05 00:00,SC-002,School,1.7,0,29.3,87.8,0.0,82,Stable,False,Low,Normal
2026-08-05 00:00,CC-003,Community Center,18.2,3,28.2,71.6,0.0,65,Stable,False,Low,Normal
2026-08-05 01:00,HC-001,Health Center,32.9,15,27.0,82.0,0.0,68,Stable,True,Critical,Normal
2026-08-05 01:00,SC-002,School,2.3,0,29.3,75.1,0.0,71,Stable,False,Low,Normal
2026-08-05 01:00,CC-003,Community Center,13.8,4,26.6,81.5,0.0,65,Stable,False,Low,Normal
2026-08-05 02:00,HC-001,Health Center,35.3,24,26.8,80.9,0.0,72,Stable,True,Critical,Normal
2026-08-05 02:00,SC-002,School,2.5,0,28.3,72.8,0.0,81,Stable,False,Low,Normal
2026-08-05 02:00,CC-003,Community Center,19.5,2,28.6,73.7,0.0,72,Stable,False,Low,Normal
2026-08-05 03:00,HC-001,Health Center,44.9,43,29.2,81.2,0.0,69,Stable,True,Critical,Normal
2026-08-05 03:00,SC-002,School,3.1,0,26.3,72.3,0.0,65,Stable,False,Low,Normal
2026-08-05 03:00,CC-003,Community Center,19.2,2,28.7,74.8,0.0,79,Stable,False,Low,Normal
2026-08-05 04:00,HC-001,Health Center,41.5,41,28.5,85.0,0.0,68,Stable,True,Critical,Normal
2026-08-05 04:00,SC-002,School,2.5,0,25.8,75.9,0.0,71,Stable,False,Low,Normal
2026-08-05 04:00,CC-003,Community Center,11.2,1,27.0,78.8,0.0,78,Stable,False,Low,Normal
2026-08-05 05:00,HC-001,Health Center,33.2,31,26.6,86.9,0.0,76,Stable,True,Critical,Normal
2026-08-05 05:00,SC-002,School,1.2,0,26.7,74.1,0.0,67,Stable,False,Low,Normal
2026-08-05 05:00,CC-003,Community Center,17.3,1,29.4,77.0,0.0,84,Stable,False,Low,Normal
2026-08-05 06:00,HC-001,Health Center,61.2,36,37.2,54.7,0.1,82,Stable,True,Critical,Normal
2026-08-05 06:00,SC-002,School,1.5,0,37.7,57.9,0.3,72,Stable,False,Low,Normal
2026-08-05 06:00,CC-003,Community Center,46.0,2,39.3,60.9,0.0,66,Stable,False,Low,Normal
2026-08-05 07:00,HC-001,Health Center,55.5,12,35.5,61.2,2.3,70,Stable,True,Critical,Normal
2026-08-05 07:00,SC-002,School,60.4,97,38.2,58.3,2.3,71,Stable,True,Medium,Normal
2026-08-05 07:00,CC-003,Community Center,1.7,0,35.8,46.8,2.1,71,Stable,False,Low,Normal
2026-08-05 08:00,HC-001,Health Center,64.8,21,38.7,42.5,4.5,88,Stable,True,Critical,Normal
2026-08-05 08:00,SC-002,School,58.7,130,34.2,50.1,4.4,95,Stable,True,Medium,Normal
2026-08-05 08:00,CC-003,Community Center,46.0,2,39.2,45.0,4.4,96,Stable,False,Low,Normal
2026-08-05 09:00,HC-001,Health Center,56.2,30,34.4,56.9,6.1,94,Stable,True,Critical,Normal
2026-08-05 09:00,SC-002,School,57.9,102,35.1,55.9,5.9,95,Stable,True,Medium,Normal
2026-08-05 09:00,CC-003,Community Center,2.0,0,37.9,42.9,6.2,91,Stable,False,Low,Normal
2026-08-05 10:00,HC-001,Health Center,57.3,43,35.6,59.6,7.5,99,Stable,True,Critical,Normal
2026-08-05 10:00,SC-002,School,64.8,125,37.0,47.2,7.3,95,Stable,True,Medium,Normal
2026-08-05 10:00,CC-003,Community Center,34.5,2,35.9,51.1,7.5,90,Stable,False,Low,Normal
2026-08-05 11:00,HC-001,Health Center,63.5,28,37.8,56.0,8.4,88,Stable,True,Critical,Normal
2026-08-05 11:00,SC-002,School,47.6,55,34.5,51.0,8.4,95,Stable,True,Medium,Normal
2026-08-05 11:00,CC-003,Community Center,30.7,2,33.4,51.3,8.3,98,Stable,False,Low,Normal
2026-08-05 12:00,HC-001,Health Center,53.0,24,34.9,43.4,8.8,99,Stable,True,Critical,Normal
2026-08-05 12:00,SC-002,School,62.7,135,36.1,50.4,8.9,93,Stable,True,Medium,Normal
2026-08-05 12:00,CC-003,Community Center,31.4,2,34.1,58.1,8.9,96,Stable,False,Low,Normal
2026-08-05 13:00,HC-001,Health Center,56.5,18,35.3,61.2,8.7,90,Stable,True,Critical,Normal
2026-08-05 13:00,SC-002,School,54.5,94,35.6,50.7,8.5,95,Stable,True,Medium,Normal
2026-08-05 13:00,CC-003,Community Center,31.7,4,33.4,50.9,8.5,96,Stable,False,Low,Normal
2026-08-05 14:00,HC-001,Health Center,61.5,32,36.8,56.8,7.8,96,Stable,True,Critical,Normal
2026-08-05 14:00,SC-002,School,67.4,114,38.7,61.8,7.6,58,Unstable,True,Medium,Normal
2026-08-05 14:00,CC-003,Community Center,32.2,2,34.0,47.6,7.7,94,Stable,False,Low,Normal
2026-08-05 15:00,HC-001,Health Center,61.9,40,36.9,51.2,6.2,99,Stable,True,Critical,Normal
2026-08-05 15:00,SC-002,School,64.1,133,37.3,58.7,6.2,98,Stable,True,Medium,Normal
2026-08-05 15:00,CC-003,Community Center,41.6,60,35.7,54.8,6.4,97,Stable,False,Low,Normal
2026-08-05 16:00,HC-001,Health Center,61.0,12,37.6,44.3,4.2,90,Stable,True,Critical,Normal
2026-08-05 16:00,SC-002,School,2.7,0,35.7,55.2,4.3,90,Stable,False,Low,Normal
2026-08-05 16:00,CC-003,Community Center,41.4,47,36.3,45.9,4.2,89,Stable,False,Low,Normal
2026-08-05 17:00,HC-001,Health Center,52.5,42,33.0,52.7,2.2,81,Stable,True,Critical,Normal
2026-08-05 17:00,SC-002,School,2.1,0,37.5,53.1,2.1,66,Stable,False,Low,Normal
2026-08-05 17:00,CC-003,Community Center,47.5,75,37.3,60.4,2.3,80,Stable,False,Low,Normal
2026-08-05 18:00,HC-001,Health Center,33.3,33,25.7,78.3,0.2,81,Stable,True,Critical,Normal
2026-08-05 18:00,SC-002,School,1.8,0,27.0,75.0,0.2,74,Stable,False,Low,Normal
2026-08-05 18:00,CC-003,Community Center,26.8,70,29.4,74.2,0.0,68,Stable,False,Low,Normal
2026-08-05 19:00,HC-001,Health Center,33.9,18,27.2,85.7,0.0,75,Stable,True,Critical,Normal
2026-08-05 19:00,SC-002,School,2.4,0,27.5,73.1,0.0,81,Stable,False,Low,Normal
2026-08-05 19:00,CC-003,Community Center,24.0,57,29.1,77.7,0.0,76,Stable,False,Low,Normal
2026-08-05 20:00,HC-001,Health Center,36.5,18,28.4,73.4,0.0,74,Stable,True,Critical,Normal
2026-08-05 20:00,SC-002,School,1.7,0,27.8,83.9,0.0,80,Stable,False,Low,Normal
2026-08-05 20:00,CC-003,Community Center,22.0,51,28.7,78.5,0.0,68,Stable,False,Low,Normal
2026-08-05 21:00,HC-001,Health Center,35.9,13,29.0,76.3,0.0,67,Stable,True,Critical,Normal
2026-08-05 21:00,SC-002,School,1.5,0,27.3,76.5,0.0,73,Stable,False,Low,Normal
2026-08-05 21:00,CC-003,Community Center,18.2,41,27.4,85.3,0.0,70,Stable,False,Low,Normal
2026-08-05 22:00,HC-001,Health Center,34.2,12,27.0,80.0,0.0,76,Stable,True,Critical,Normal
2026-08-05 22:00,SC-002,School,2.1,0,29.4,82.9,0.0,65,Stable,False,Low,Normal
2026-08-05 22:00,CC-003,Community Center,14.6,1,28.3,86.1,0.0,78,Stable,False,Low,Normal
2026-08-05 23:00,HC-001,Health Center,32.2,41,25.8,86.2,0.0,74,Stable,True,Critical,Normal
2026-08-05 23:00,SC-002,School,1.8,0,29.0,75.9,0.0,82,Stable,False,Low,Normal
2026-08-05 23:00,CC-003,Community Center,15.9,3,27.4,87.1,0.0,77,Stable,False,Low,Normal
2026-08-06 00:00,HC-001,Health Center,34.0,44,25.8,70.4,0.0,73,Stable,True,Critical,Normal
2026-08-06 00:00,SC-002,School,1.5,0,27.7,76.8,0.0,83,Stable,False,Low,Normal
2026-08-06 00:00,CC-003,Community Center,13.2,1,27.2,86.1,0.0,68,Stable,False,Low,Normal
2026-08-06 01:00,HC-001,Health Center,39.4,22,29.0,74.9,0.0,67,Stable,True,Critical,Normal
2026-08-06 01:00,SC-002,School,1.3,0,26.3,74.9,0.0,70,Stable,False,Low,Normal
2026-08-06 01:00,CC-003,Community Center,18.6,3,28.8,75.4,0.0,73,Stable,False,Low,Normal
2026-08-06 02:00,HC-001,Health Center,37.3,36,27.7,81.0,0.0,74,Stable,True,Critical,Normal
2026-08-06 02:00,SC-002,School,1.2,0,25.7,77.9,0.0,73,Stable,False,Low,Normal
2026-08-06 02:00,CC-003,Community Center,20.4,4,29.4,83.1,0.0,81,Stable,False,Low,Normal
2026-08-06 03:00,HC-001,Health Center,39.4,42,27.6,86.1,0.0,74,Stable,True,Critical,Normal
2026-08-06 03:00,SC-002,School,2.5,0,26.7,82.1,0.0,70,Stable,False,Low,Normal
2026-08-06 03:00,CC-003,Community Center,13.5,2,27.4,73.7,0.0,80,Stable,False,Low,Normal
2026-08-06 04:00,HC-001,Health Center,42.1,44,28.9,86.8,0.0,81,Stable,True,Critical,Normal
2026-08-06 04:00,SC-002,School,2.0,0,26.7,74.8,0.0,75,Stable,False,Low,Normal
2026-08-06 04:00,CC-003,Community Center,12.5,2,26.3,72.7,0.0,84,Stable,False,Low,Normal
2026-08-06 05:00,HC-001,Health Center,33.4,32,26.0,71.6,0.0,71,Stable,True,Critical,Normal
2026-08-06 05:00,SC-002,School,1.4,0,26.7,80.1,0.0,68,Stable,False,Low,Normal
2026-08-06 05:00,CC-003,Community Center,18.3,4,28.6,72.0,0.0,74,Stable,False,Low,Normal
2026-08-06 06:00,HC-001,Health Center,58.9,30,36.1,44.9,0.3,78,Stable,True,Critical,Normal
2026-08-06 06:00,SC-002,School,1.9,0,34.5,48.3,0.1,81,Stable,False,Low,Normal
2026-08-06 06:00,CC-003,Community Center,33.0,3,34.1,47.9,0.0,78,Stable,False,Low,Normal
2026-08-06 07:00,HC-001,Health Center,57.7,32,35.2,54.7,2.5,84,Stable,True,Critical,Normal
2026-08-06 07:00,SC-002,School,67.4,127,39.1,59.2,2.4,77,Stable,True,Medium,Normal
2026-08-06 07:00,CC-003,Community Center,35.7,1,35.2,58.0,2.4,66,Stable,False,Low,Normal
2026-08-06 08:00,HC-001,Health Center,64.2,18,39.4,47.5,4.2,96,Stable,True,Critical,Normal
2026-08-06 08:00,SC-002,School,60.8,112,36.2,47.2,4.4,90,Stable,True,Medium,Normal
2026-08-06 08:00,CC-003,Community Center,33.1,4,34.2,62.3,4.6,91,Stable,False,Low,Normal
2026-08-06 09:00,HC-001,Health Center,64.7,30,38.8,42.2,6.2,99,Stable,True,Critical,Normal
2026-08-06 09:00,SC-002,School,60.4,124,36.0,60.5,6.3,91,Stable,True,Medium,Normal
2026-08-06 09:00,CC-003,Community Center,41.7,1,37.6,46.2,6.3,95,Stable,False,Low,Normal
2026-08-06 10:00,HC-001,Health Center,63.0,17,39.4,61.9,7.8,89,Stable,True,Critical,Normal
2026-08-06 10:00,SC-002,School,46.5,78,33.3,49.2,7.5,92,Stable,True,Medium,Normal
2026-08-06 10:00,CC-003,Community Center,1.9,0,33.6,51.2,7.7,89,Stable,False,Low,Normal
2026-08-06 11:00,HC-001,Health Center,61.8,16,37.7,56.8,8.3,99,Stable,True,Critical,Normal
2026-08-06 11:00,SC-002,School,55.3,90,34.8,54.3,8.6,93,Stable,True,Medium,Normal
2026-08-06 11:00,CC-003,Community Center,1.6,0,34.2,48.7,8.6,96,Stable,False,Low,Normal
2026-08-06 12:00,HC-001,Health Center,53.9,38,33.3,53.6,8.5,99,Stable,True,Critical,Normal
2026-08-06 12:00,SC-002,School,48.9,99,33.1,57.3,8.9,96,Stable,True,Medium,Normal
2026-08-06 12:00,CC-003,Community Center,43.0,1,38.0,42.9,8.7,88,Stable,False,Low,Normal
2026-08-06 13:00,HC-001,Health Center,52.5,27,33.9,42.2,8.3,91,Stable,True,Critical,Normal
